#Kristallwinkel	Rate bei 35kV mit 
#theta/�	R(35kV)/Imp/s

8.5, 28.0
8.6, 33.0
8.7, 33.0
8.8, 35.0
8.9, 33.0
9.0, 33.0
9.1, 36.0
9.2, 36.0
9.3, 0.0
9.4, 36.0
9.5, 37.0
9.6, 37.0
9.7, 39.0
9.8, 41.0
9.9, 42.0
10.0, 42.0
10.1, 45.0
10.2, 46.0
10.3, 60.0
10.4, 69.0
10.5, 68.0
10.6, 71.0
