#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
144	59.33	68.72	69.38	57.05	66.88	73.35	63.44	40.65
145	59.95	69.14	69.73	57.63	67.59	73.87	63.96	40.92
146	60.54	69.54	70.06	58.19	68.26	74.35	64.43	41.19
147	61.06	69.48	69.68	58.63	68.82	73.86	64.72	41.41
148	61.39	67.49	67.12	58.89	68.69	70.69	64.52	41.60
149	61.36	64.99	64.13	58.74	67.76	67.51	63.56	41.79
150	60.96	62.64	61.43	58.25	66.48	64.85	62.17	41.98
151	60.35	60.63	59.10	57.53	65.08	62.66	60.59	42.16
152	59.64	58.93	57.16	56.72	63.63	60.79	58.98	42.34
153	58.87	57.49	55.51	55.84	62.18	59.18	57.39	42.45
154	58.07	56.26	54.17	55.00	60.77	57.76	55.94	42.55
155	57.29	55.21	53.02	54.17	59.46	56.54	54.62	42.64
156	56.53	54.30	52.05	53.36	58.25	55.45	53.43	42.70
157	55.79	53.52	51.23	52.60	57.09	54.48	52.36	42.73
158	55.08	52.82	50.52	51.89	56.03	53.59	51.40	42.71
159	54.40	52.19	49.89	51.19	55.03	52.80	50.55	42.68
160	53.75	51.63	49.35	50.54	54.10	52.07	49.79	42.62
161	53.13	51.12	48.86	49.93	53.22	51.38	49.11	42.54
162	52.53	50.64	48.42	49.34	52.43	50.76	48.50	42.43
163	51.97	50.20	48.02	48.80	51.69	50.20	47.93	42.33
164	51.44	49.80	47.68	48.27	51.01	49.68	47.43	42.19
165	50.91	49.42	47.34	47.78	50.37	49.19	46.99	42.04
166	50.42	49.05	47.02	47.30	49.77	48.74	46.59	41.89
167	49.93	48.70	46.70	46.83	49.15	48.30	46.20	41.74
168	49.43	49.75	48.20	46.41	48.74	50.66	45.96	41.56
169	49.26	52.40	51.43	46.32	49.41	54.44	46.61	41.42
170	49.54	55.15	54.64	46.69	50.74	57.66	47.98	41.30
171	50.15	57.58	57.46	47.41	52.30	60.30	49.70	41.20
172	50.95	59.65	59.83	48.31	53.94	62.47	51.53	41.12
173	51.85	61.38	61.80	49.30	55.57	64.32	53.34	41.07
174	52.78	62.85	63.44	50.31	57.14	65.91	55.04	41.04
175	53.71	64.10	64.81	51.31	58.63	67.29	56.61	41.05
176	54.62	65.17	65.97	52.28	60.04	68.52	58.04	41.09
177	55.50	66.10	66.95	53.21	61.36	69.63	59.33	41.17
178	56.37	66.92	67.79	54.10	62.59	70.62	60.48	41.29
179	57.19	67.65	68.50	54.94	63.75	71.52	61.51	41.43
180	57.97	68.29	69.14	55.74	64.82	72.35	62.45	41.61
181	58.72	68.87	69.69	56.49	65.81	73.10	63.27	41.80
182	59.44	69.41	70.18	57.20	66.73	73.78	64.00	42.01
183	60.13	69.90	70.62	57.86	67.58	74.41	64.66	42.25
184	60.79	70.35	71.02	58.50	68.37	74.97	65.25	42.49
185	61.41	70.78	71.37	59.10	69.10	75.50	65.78	42.75
186	62.00	71.17	71.71	59.66	69.78	76.00	66.26	43.01
187	62.55	71.52	71.93	60.14	70.39	76.41	66.63	43.25
188	62.98	70.79	70.72	60.47	70.77	74.80	66.79	43.42
189	63.19	68.45	67.85	60.56	70.29	71.45	66.30	43.59
190	62.99	65.95	64.91	60.28	69.21	68.44	65.15	43.79
191	62.51	63.72	62.31	59.68	67.83	65.91	63.63	43.96
192	61.83	61.79	60.10	58.91	66.34	63.77	61.99	44.13
193	61.07	60.16	58.25	58.03	64.86	61.98	60.37	44.27
194	60.24	58.76	56.71	57.16	63.39	60.40	58.83	44.38
195	59.39	57.55	55.41	56.26	62.00	59.03	57.41	44.47
196	58.57	56.52	54.31	55.40	60.68	57.82	56.10	44.52
197	57.79	55.62	53.37	54.58	59.46	56.75	54.93	44.55
198	57.05	54.84	52.55	53.81	58.31	55.77	53.87	44.55
199	56.34	54.13	51.82	53.06	57.21	54.85	52.92	44.50
200	55.66	53.50	51.20	52.38	56.22	54.05	52.07	44.47
201	55.02	52.95	50.65	51.75	55.28	53.32	51.31	44.40
202	54.40	52.44	50.17	51.13	54.42	52.64	50.62	44.31
203	53.79	51.95	49.74	50.52	53.64	52.02	50.03	44.17
204	53.21	51.50	49.34	49.96	52.89	51.45	49.49	44.01
205	52.67	51.10	48.97	49.44	52.21	50.93	49.00	43.88
206	52.15	50.73	48.65	48.91	51.56	50.45	48.54	43.70
207	51.64	50.35	48.32	48.42	50.95	49.99	48.14	43.52
208	51.10	51.17	49.47	47.92	50.43	51.98	47.79	43.33
209	50.86	53.76	52.61	47.74	50.97	55.72	48.30	43.17
210	51.07	56.49	55.80	48.05	52.22	58.97	49.58	43.03
211	51.63	58.92	58.62	48.72	53.75	61.62	51.24	42.92
212	52.40	60.99	60.99	49.58	55.35	63.79	53.04	42.82
213	53.27	62.73	62.97	50.54	56.94	65.63	54.81	42.74
214	54.19	64.19	64.61	51.53	58.49	67.21	56.49	42.70
215	55.10	65.44	65.97	52.50	59.97	68.59	58.04	42.69
216	56.00	66.50	67.13	53.46	61.36	69.81	59.45	42.72
217	56.87	67.43	68.11	54.37	62.66	70.90	60.73	42.78
218	57.72	68.24	68.94	55.25	63.88	71.89	61.87	42.87
219	58.53	68.96	69.66	56.08	65.02	72.77	62.88	42.99
220	59.31	69.61	70.29	56.87	66.07	73.58	63.79	43.16
221	60.06	70.19	70.84	57.61	67.05	74.31	64.61	43.33
222	60.77	70.71	71.33	58.32	67.96	74.99	65.33	43.53
223	61.44	71.19	71.77	58.98	68.80	75.61	65.98	43.75
224	62.09	71.64	72.16	59.60	69.58	76.18	66.56	43.98
225	62.70	72.05	72.51	60.19	70.31	76.70	67.08	44.22
226	63.29	72.43	72.83	60.75	70.99	77.18	67.55	44.47
227	63.84	72.80	73.13	61.27	71.60	77.63	67.97	44.73
228	64.28	72.19	72.07	61.61	71.99	76.22	68.14	44.92
229	64.47	69.88	69.18	61.70	71.58	72.88	67.68	45.09
230	64.30	67.35	66.24	61.42	70.51	69.83	66.56	45.26
231	63.83	65.09	63.62	60.84	69.16	67.28	65.03	45.43
232	63.16	63.15	61.39	60.09	67.69	65.14	63.39	45.58
233	62.41	61.51	59.54	59.26	66.21	63.32	61.76	45.73
234	61.61	60.12	58.00	58.40	64.77	61.75	60.20	45.84
235	60.82	58.93	56.70	57.54	63.38	60.38	58.76	45.92
236	60.02	57.91	55.59	56.67	62.07	59.17	57.43	45.95
237	59.24	57.01	54.64	55.82	60.84	58.10	56.24	45.94
238	58.48	56.22	53.81	55.02	59.69	57.13	55.17	45.90
239	57.76	55.51	53.08	54.23	58.61	56.24	54.21	45.82
240	57.05	54.87	52.43	53.50	57.59	55.42	53.35	45.73
241	56.36	54.28	51.85	52.83	56.65	54.68	52.58	45.64
242	55.72	53.76	51.35	52.20	55.77	54.00	51.89	45.54
243	55.12	53.28	50.89	51.58	54.96	53.37	51.26	45.39
244	54.54	52.83	50.47	50.99	54.21	52.79	50.68	45.21
245	53.98	52.40	50.09	50.45	53.50	52.25	50.16	45.04
246	53.42	51.99	49.72	49.94	52.84	51.74	49.71	44.89
247	52.88	51.60	49.39	49.43	52.21	51.26	49.29	44.71
248	52.31	52.01	50.02	48.87	51.60	52.53	48.85	44.47
249	51.97	54.41	52.97	48.60	51.91	56.21	49.17	44.28
250	52.08	57.15	56.20	48.83	53.07	59.55	50.33	44.13
251	52.58	59.62	59.09	49.44	54.56	62.28	51.95	44.00
252	53.32	61.73	61.52	50.28	56.14	64.52	53.72	43.89
253	54.16	63.50	63.56	51.22	57.74	66.40	55.50	43.81
254	55.05	65.01	65.25	52.21	59.28	68.01	57.20	43.75
255	55.96	66.27	66.65	53.19	60.75	69.40	58.76	43.73
256	56.85	67.36	67.83	54.15	62.14	70.63	60.19	43.74
257	57.71	68.29	68.83	55.07	63.46	71.74	61.47	43.80
258	58.55	69.11	69.67	55.95	64.68	72.72	62.64	43.88
259	59.36	69.82	70.41	56.78	65.81	73.61	63.67	44.00
260	60.13	70.47	71.04	57.57	66.87	74.42	64.59	44.15
261	60.86	71.04	71.59	58.32	67.86	75.16	65.41	44.31
262	61.56	71.56	72.08	59.02	68.76	75.83	66.14	44.51
263	62.23	72.03	72.51	59.68	69.60	76.45	66.80	44.72
264	62.87	72.48	72.90	60.31	70.38	77.01	67.38	44.95
265	63.48	72.88	73.25	60.89	71.10	77.52	67.92	45.18
266	64.06	73.25	73.57	61.44	71.78	78.00	68.38	45.43
267	64.60	73.60	73.87	61.97	72.40	78.45	68.81	45.68
268	65.04	73.03	72.85	62.30	72.81	77.11	69.00	45.83
269	65.24	70.73	69.98	62.43	72.38	73.76	68.54	46.00
270	65.07	68.22	67.03	62.15	71.27	70.66	67.42	46.18
271	64.61	65.95	64.38	61.54	69.87	68.06	65.89	46.33
272	63.96	64.00	62.14	60.77	68.38	65.88	64.21	46.45
273	63.21	62.36	60.26	59.90	66.89	64.05	62.57	46.55
274	62.39	60.94	58.69	58.99	65.45	62.47	61.00	46.60
275	61.57	59.73	57.35	58.09	64.06	61.09	59.55	46.66
276	60.75	58.67	56.23	57.20	62.72	59.84	58.24	46.68
277	59.94	57.75	55.25	56.36	61.48	58.75	57.04	46.68
278	59.16	56.94	54.41	55.55	60.32	57.77	55.97	46.65
279	58.39	56.19	53.64	54.76	59.24	56.87	55.00	46.58
280	57.66	55.54	52.98	54.03	58.23	56.05	54.13	46.49
281	57.00	54.96	52.41	53.35	57.25	55.28	53.34	46.39
282	56.36	54.42	51.91	52.71	56.35	54.58	52.63	46.26
283	55.72	53.91	51.43	52.10	55.53	53.93	51.99	46.12
284	55.11	53.44	50.99	51.52	54.78	53.34	51.42	45.96
285	54.54	53.00	50.60	50.97	54.06	52.80	50.89	45.82
286	53.99	52.58	50.24	50.45	53.40	52.28	50.40	45.63
287	53.47	52.19	49.90	49.97	52.78	51.81	49.97	45.45
288	52.88	52.59	50.54	49.43	52.13	53.06	49.52	45.23
289	52.54	54.99	53.51	49.17	52.47	56.75	49.86	45.05
290	52.66	57.73	56.74	49.39	53.63	60.11	51.03	44.90
291	53.16	60.21	59.63	50.01	55.12	62.85	52.64	44.78
292	53.89	62.32	62.07	50.85	56.70	65.09	54.42	44.67
293	54.73	64.10	64.09	51.79	58.29	66.97	56.19	44.58
294	55.63	65.59	65.78	52.78	59.83	68.58	57.88	44.52
295	56.53	66.86	67.18	53.76	61.31	69.98	59.45	44.50
296	57.41	67.93	68.36	54.71	62.71	71.22	60.89	44.51
297	58.28	68.87	69.36	55.62	64.02	72.33	62.17	44.56
298	59.12	69.68	70.21	56.50	65.25	73.31	63.33	44.64
299	59.92	70.41	70.93	57.33	66.38	74.21	64.36	44.76
300	60.69	71.05	71.56	58.12	67.44	75.01	65.27	44.90
301	61.43	71.62	72.11	58.86	68.42	75.75	66.10	45.07
302	62.13	72.15	72.60	59.56	69.32	76.42	66.82	45.25
303	62.80	72.62	73.04	60.24	70.17	77.03	67.48	45.47
304	63.44	73.06	73.43	60.85	70.95	77.60	68.06	45.69
305	64.05	73.46	73.77	61.44	71.67	78.12	68.58	45.92
306	64.64	73.85	74.10	61.99	72.33	78.58	69.04	46.15
307	65.19	74.20	74.39	62.52	72.95	79.02	69.46	46.41
308	65.60	74.08	73.93	62.81	73.41	78.54	69.67	46.54
309	65.83	72.05	71.35	62.95	73.22	75.34	69.45	46.66
310	65.74	69.50	68.33	62.79	72.24	72.12	68.46	46.83
311	65.30	67.10	65.55	62.25	70.93	69.39	67.02	47.01
312	64.63	65.03	63.19	61.52	69.49	67.11	65.40	47.17
313	63.85	63.26	61.21	60.63	67.99	65.20	63.74	47.24
314	63.02	61.77	59.54	59.75	66.53	63.55	62.13	47.35
315	62.18	60.49	58.12	58.84	65.11	62.11	60.63	47.40
316	61.34	59.38	56.94	57.99	63.75	60.83	59.27	47.49
317	60.51	58.41	55.90	57.13	62.49	59.69	58.00	47.48
318	59.74	57.57	55.05	56.34	61.27	58.65	56.87	47.46
319	59.00	56.83	54.31	55.54	60.15	57.72	55.88	47.40
320	58.27	56.16	53.64	54.76	59.11	56.88	54.99	47.28
321	57.59	55.56	53.05	54.05	58.11	56.09	54.19	47.17
322	56.96	55.02	52.53	53.39	57.17	55.36	53.47	47.04
323	56.37	54.53	52.04	52.79	56.30	54.66	52.79	46.90
324	55.78	54.07	51.59	52.19	55.51	54.04	52.19	46.74
325	55.21	53.63	51.19	51.62	54.80	53.50	51.63	46.55
326	54.67	53.22	50.83	51.06	54.12	52.97	51.12	46.33
327	54.12	52.81	50.48	50.56	53.48	52.47	50.67	46.15
328	53.60	52.99	50.82	50.05	52.89	53.33	50.20	45.94
329	53.26	55.27	53.64	49.75	53.16	57.02	50.41	45.76
330	53.34	58.02	56.88	49.92	54.26	60.45	51.50	45.61
331	53.78	60.54	59.81	50.50	55.71	63.26	53.07	45.48
332	54.46	62.68	62.30	51.31	57.26	65.55	54.82	45.37
333	55.27	64.49	64.37	52.24	58.82	67.45	56.60	45.28
334	56.14	66.01	66.09	53.21	60.35	69.08	58.30	45.21
335	57.03	67.29	67.53	54.18	61.82	70.48	59.88	45.18
336	57.91	68.39	68.73	55.14	63.21	71.71	61.31	45.18
337	58.78	69.33	69.75	56.05	64.52	72.82	62.62	45.23
338	59.60	70.15	70.61	56.93	65.74	73.82	63.78	45.30
339	60.40	70.87	71.36	57.76	66.88	74.71	64.83	45.41
340	61.17	71.52	72.00	58.55	67.94	75.51	65.76	45.55
341	61.91	72.10	72.56	59.29	68.91	76.24	66.59	45.71
342	62.61	72.62	73.05	59.99	69.81	76.92	67.32	45.90
343	63.29	73.11	73.49	60.66	70.65	77.53	67.98	46.09
344	63.93	73.54	73.88	61.29	71.44	78.10	68.57	46.31
345	64.54	73.95	74.24	61.87	72.16	78.63	69.10	46.54
346	65.10	74.33	74.57	62.43	72.83	79.09	69.58	46.78
347	65.66	74.68	74.86	62.95	73.45	79.53	70.00	47.02
